filename, HDPE, LDPE, PET, PP, PS
IMG_0216_JPG_jpg.rf.7dbe34eb56afbd0c6975a04d64a00a15.jpg, 1, 0, 0, 0, 0
113_jpg.rf.7daa6b0594667d306b156f4054076af2.jpg, 0, 0, 1, 0, 0
20220216_180930_jpg.rf.7d8324f4f35751fc5ee4933c1f25357a.jpg, 0, 1, 0, 0, 0
Doge_jpg.rf.7ddee67216b27f8932b0b3b27b8f3286.jpg, 0, 0, 1, 0, 0
7418bdbb20a53af5456c31a7dda77f0b_jpg.rf.7dc229a0025aa7071b5daa0a1c53c1d8.jpg, 0, 1, 0, 0, 0
plastic34_jpg.rf.7ddf6b52e200bed052458f9603255275.jpg, 0, 0, 1, 1, 0
plastic474_jpg.rf.7dfeefaf83e145d36690e8f7a0de8700.jpg, 0, 0, 1, 0, 0
PET1-589_jpg.rf.7df2970fc61215830e4aee2b95044ebb.jpg, 0, 0, 1, 0, 0
20210813_010148_jpg.rf.7dfcb6f1717646d0e8c50d7a9a7f4e9f.jpg, 0, 0, 1, 0, 0
200411_jpg.rf.7e001338437401d4b89451fba398f9c9.jpg, 0, 0, 1, 0, 0
a59bb157356a42550795588e14f30286_jpg.rf.7e15285c1dd1274e1c88a266fac2ba8d.jpg, 0, 0, 0, 0, 1
IMG_0720_Original_jpeg_jpg.rf.7e06c0e9823eb2c470d7cccce768f733.jpg, 1, 0, 0, 0, 0
PET-001-017_png_jpg.rf.7e177853a41c0e21baefd678133ba20f.jpg, 0, 0, 1, 0, 0
0225012953_jpg.rf.7e163fadde757f922baa6dcf41844300.jpg, 0, 0, 1, 0, 0
20220205_150559_jpg.rf.7e9071a837054247a40379ada18e15e5.jpg, 0, 1, 0, 0, 0
IMG_1824_JPG_jpg.rf.7e5b574cd512a5c596e19603cb8c5bdc.jpg, 1, 0, 0, 0, 0
209_jpg.rf.7e15287dd1a2a355fb81c7b97fa9a816.jpg, 0, 0, 1, 0, 0
20220205_151114_jpg.rf.7e78f11fab8e049a43d3b7d55878117a.jpg, 0, 1, 0, 0, 0
20210813_010155_jpg.rf.7e9f7df348ff63e0638d5dc9dee9701e.jpg, 0, 0, 1, 0, 0
-2566-11-29-04-05-58-PM_jpg.rf.7ea28a6ab7f7b82a60575d217df36a04.jpg, 1, 0, 0, 0, 0
20220216_174432_jpg.rf.7e6d9b3b9a6fc29ca6114c52bcc64739.jpg, 0, 1, 0, 0, 0
178_jpg.rf.7ea87650a6882707d972c678681e4ecd.jpg, 0, 0, 0, 1, 0
IMG_9742_JPG_jpg.rf.7ec57893acc241d12630e922f8516ba7.jpg, 1, 0, 0, 0, 0
216_jpg.rf.7ee2fd50c1a9ee822a9cea3553e02d98.jpg, 0, 0, 1, 0, 0
IMG_1822_JPG_jpg.rf.7ecd6fe67b09b337475d73944df3cb8a.jpg, 1, 0, 0, 0, 0
20220218_182931_jpg.rf.7ed698605e1fe5e1349bc54fc88c5200.jpg, 0, 1, 0, 0, 0
34_jpg.rf.7f0795c9224caa9baaa49677d3edf6e1.jpg, 1, 0, 0, 0, 0
20220205_150329_jpg.rf.7efbfd2d1ee46183f639f53d46a49c8d.jpg, 0, 1, 0, 0, 0
images-9-_jpg.rf.7f0de5abb1509024ee0f420ac7c29499.jpg, 1, 0, 0, 0, 0
img-6-_jpg.rf.7f1391ed661577d66fc0f3292d585096.jpg, 0, 0, 0, 1, 0
4_jpg.rf.7f1343eb2203b3e98f1ff725e7b4c3c8.jpg, 0, 0, 0, 1, 0
167_jpg.rf.7f34d904110fa12bbc871854820bd77a.jpg, 0, 0, 0, 1, 0
900438_jpg.rf.7f57fccbb0adbbee31b3c4a055938ecb.jpg, 0, 0, 1, 0, 0
WhatsApp-Image-2022-01-27-at-4-44-16-PM-4-_jpeg_jpg.rf.7f603ccbbb4899bcd215b8d46535ad2c.jpg, 0, 0, 0, 1, 0
1246_jpg.rf.7f76699f1677775be8135976f88f6cf0.jpg, 0, 0, 0, 1, 0
IMG_20191229_141838_jpg.rf.7fa9f240ebdfff23ca36a714a4e126d8.jpg, 0, 1, 0, 0, 0
-154_jpg.rf.7f848a26cd5d1a6f69e593ccbcc46c62.jpg, 0, 0, 1, 0, 0
IMG_1864_JPG_jpg.rf.7fa0c662d07351c2978a2fd355f629f9.jpg, 1, 0, 0, 0, 0
20220205_152308_jpg.rf.7fcda662120ebc336e70db332b77a60d.jpg, 0, 1, 0, 0, 0
IMG_1831_JPG_jpg.rf.7ff7c9a2b538aa93be3135e2fc28d504.jpg, 1, 0, 0, 0, 0
image_36_png_jpg.rf.80144efc524a4f3fcf14a6c78408eecf.jpg, 0, 0, 1, 0, 0
20220216_173556_jpg.rf.7fd7042ad552433c2b35b453cfee1904.jpg, 0, 1, 0, 0, 0
188_jpg.rf.801af62ff2bc4e09f55a0c017655371d.jpg, 0, 0, 0, 1, 0
20220216_174707_jpg.rf.7feb349b367b03654c4a21b07418aabb.jpg, 0, 1, 0, 0, 0
20220216_214855_jpg.rf.801a62cd660606efa944e0dd88f071fe.jpg, 0, 0, 0, 1, 0
1213_jpg.rf.801bbc1f2e33b0bb8d280212e015ab9e.jpg, 0, 0, 0, 1, 0
IMG_0146_JPG_jpg.rf.8028a0b1f561b17121d8223b23502986.jpg, 1, 0, 0, 0, 0
20220205_152301_jpg.rf.802e034d8297d30b57609a68b8b1690a.jpg, 0, 1, 0, 0, 0
4834d2c4871ab99643845073aa96241f_jpg.rf.80326d18b119fc973168b165219b08d9.jpg, 0, 0, 0, 0, 1
IMG_0194_JPG_jpg.rf.802f6020b0dd1cbf8defe292d4141ffa.jpg, 1, 0, 0, 0, 0
blue-5l-jerrican-en-plastique-hdpe-isolated-on-white-f0ayyf_jpg.rf.801eb8445e3fc1b62db6f9dc76a55e30.jpg, 1, 0, 0, 0, 0
IMG_9744_JPG_jpg.rf.80389eb3faa02fdb6c7f840bd8f47a6d.jpg, 1, 0, 0, 0, 0
165_jpg.rf.8031dd0040bbfc9ffa037031a0a279f5.jpg, 0, 0, 0, 1, 0
20220205_150121_jpg.rf.8050f7944d7bef454932e64df4311846.jpg, 0, 1, 0, 0, 0
1207_jpg.rf.8065db102d1fa5e25c87950e0505b017.jpg, 0, 0, 0, 1, 0
IMG_0791_Original_jpeg_jpg.rf.805be5cbb7f5810de4119e9c08dc4cce.jpg, 1, 0, 0, 0, 0
20220216_174220_jpg.rf.80842b3934908310667448c5d3d1f16e.jpg, 0, 1, 0, 0, 0
20220205_150051_jpg.rf.80649dbd2c30d5d7835e5f3a6453440b.jpg, 0, 1, 0, 0, 0
1230_jpg.rf.8070f097de3d7a4812ec63ffc6129989.jpg, 0, 0, 0, 1, 0
IMG_1960_JPG_jpg.rf.8043d8d9ffb862d63a0cca27c3a8be6b.jpg, 1, 0, 0, 0, 0
152_jpg.rf.808d9eceac36d7a46e0abd8dbe2a7bf7.jpg, 0, 0, 0, 1, 0
IMG_20231109_141044_jpg.rf.80be2f8060f92743988c0d85970d8a62.jpg, 0, 0, 0, 1, 0
198_jpg.rf.8077359befda65add99e1edcda2d5ebb.jpg, 0, 0, 0, 1, 0
900001_jpg.rf.80a0370130c8eac967f25f14ccd4be7e.jpg, 0, 0, 1, 0, 0
20220205_150106_jpg.rf.80d0ad08d97ee13c9637d49ec9d30689.jpg, 0, 1, 0, 0, 0
f82cd025625acbc6a4d843126a07153c_jpg.rf.80ef2a532c8eaaf48cb3cff89dc918d7.jpg, 1, 0, 0, 0, 0
20210813_010108_jpg.rf.80ca73f93dd1d96d6ac10e1372d6919f.jpg, 0, 0, 1, 0, 0
plastic44_jpg.rf.80f56f7f88d7b6d3e5719de6299b7fed.jpg, 0, 0, 1, 0, 0
plastic376_jpg.rf.81083e93c3bd0336ceea513f22b5f6fe.jpg, 0, 0, 1, 0, 0
IMG_0773_Original_jpeg_jpg.rf.8105b4c07765975338a85918b1283b0b.jpg, 1, 0, 0, 0, 0
168_png_jpg.rf.809db85609844e20fe11f94ed97134d4.jpg, 0, 0, 0, 1, 0
IMG_0058_JPG_jpg.rf.80ebfa110b84d2fd8db2b1f307bb14e7.jpg, 1, 0, 0, 0, 0
42f546536d3b8c0c904542f1d4e9e219_jpg.rf.81389fb5ce5d2f8e73d6edd4e72037c5.jpg, 0, 0, 0, 0, 1
istockphoto-1560651982-612x612_jpg.rf.8124769d669adbe517853d4a69999140.jpg, 0, 0, 0, 0, 1
20220216_181224_jpg.rf.81396495d2807edb8db9310b6fcad07b.jpg, 0, 1, 0, 0, 0
0224125012_jpg.rf.811a5b73614a5d0c64ac3c2511c6b16e.jpg, 0, 0, 1, 0, 0
5_jpg.rf.813e260096b8061ec358816eec20873e.jpg, 0, 0, 0, 0, 1
20220216_173947_jpg.rf.8175b08450bf9390082c2fba3e0f3a15.jpg, 0, 1, 0, 0, 0
IMG_9302_jpg.rf.8149ae5d2861ebeee005fa00c49f78e6.jpg, 1, 0, 0, 0, 0
IMG_20231024_112024_jpg.rf.81783d2887d365625dccafb76ffe0107.jpg, 0, 1, 0, 0, 0
IMG_0738_Original_jpeg_jpg.rf.8147096eb14c114cd4e2bebdcceaa4e5.jpg, 1, 0, 0, 0, 0
20220218_182610_jpg.rf.8146223d841430f9600fc8f92e745d47.jpg, 0, 1, 0, 0, 0
IMG_0103_JPG_jpg.rf.8189593ea3ad06d8d87333d7f6d59dcd.jpg, 1, 0, 0, 0, 0
IMG_9751_JPG_jpg.rf.817b0b69abca2793bdd948d14457bbd0.jpg, 1, 0, 0, 0, 0
WhatsApp-Image-2022-01-27-at-4-44-16-PM-4-_jpeg_jpg.rf.8180182e2e2cf321973c42a840ca549b.jpg, 0, 0, 0, 1, 0
1212_jpg.rf.819a2467042c4063ae573c068cb371c2.jpg, 0, 0, 0, 1, 0
IMG_9310_jpg.rf.81b24349e5c08ab4e610a2ec8240816d.jpg, 1, 0, 0, 0, 0
1102_jpg.rf.81b18fcd6869779437d71c21d03f4302.jpg, 0, 0, 0, 1, 0
20220216_181639_jpg.rf.81b920c09c05f2c457848bd114ab285e.jpg, 0, 1, 0, 0, 0
IMG_3159_JPG_jpg.rf.81b88474a4d7f56a0783f51a1216005e.jpg, 1, 0, 0, 0, 0
20220216_173719_jpg.rf.81c6ee99bf142052be91d11caab35806.jpg, 0, 1, 0, 0, 0
885653766f3a9e186a13fdb5ffc51cec_jpg.rf.81c2fe3bb6f7a61683b49ee0e19e6fe5.jpg, 0, 0, 0, 0, 1
20220216_173556_jpg.rf.81c7dbf0eb640239429c39492cc9f031.jpg, 0, 1, 0, 0, 0
istockphoto-1459520458-612x612_jpg.rf.81cd02841b8f7c6e98ff20ee557ea5f6.jpg, 0, 0, 0, 0, 1
198_jpg.rf.81e147c625f2287b7ff7845e379a8178.jpg, 0, 0, 1, 0, 0
IMG_20191229_140053_jpg.rf.81d29593f4fe89eacba4fa280f5706bb.jpg, 1, 0, 1, 1, 0
20220218_182744_jpg.rf.81deb4369e67aab6c91055e4593b329b.jpg, 0, 1, 0, 0, 0
00000118_jpg.rf.81e2a8e1feab9058b2e35a3d700a9684.jpg, 0, 1, 0, 0, 0
IMG_9381_jpg.rf.81e4ded668f755d0f6203b2f1042f623.jpg, 1, 0, 0, 0, 0
0218091249_jpg.rf.81f082363c48497f5251c8de78a69edc.jpg, 0, 0, 1, 0, 0
20220216_181854_jpg.rf.81c1e0c4d8810374cbc0a00ab6462942.jpg, 0, 1, 0, 0, 0
KakaoTalk_20231012_150116279_25_jpg.rf.81f26121aa713be4adb4c5db376aa8a8.jpg, 0, 0, 1, 0, 0
IMG_3156_JPG_jpg.rf.82193548612175566d3104e87eaf5546.jpg, 1, 0, 0, 0, 0
images-10-_jpg.rf.8220484736ba65e85753b27b70f2459f.jpg, 1, 0, 0, 0, 0
IMG_20231108_131114_jpg.rf.8226176672019948f2c17723a5cbf126.jpg, 0, 1, 0, 0, 0
20220216_181721_jpg.rf.824277464f6d34e24e55cd5f886e26f8.jpg, 0, 1, 0, 0, 0
IMG_20191229_141540_jpg.rf.82576a647966171c336e6947132427a7.jpg, 1, 0, 0, 0, 0
IMG_1912_JPG_jpg.rf.8265c8820872a71b80a340d0da1166a6.jpg, 1, 0, 0, 0, 0
s-l300_jpg.rf.8226c10fff423aedd7b964a8565f96fc.jpg, 1, 0, 0, 0, 0
IMG_0723_Original_jpeg_jpg.rf.82729f1c9bc8561ac48d3e582145a31c.jpg, 1, 0, 0, 0, 0
KakaoTalk_20231012_150142847_02_jpg.rf.8277670ac7ff0cd95dc4f654bccc56e9.jpg, 0, 0, 1, 0, 0
IMG_20231024_112108_jpg.rf.8284c33073641c6bbf58bd37cdcd16bf.jpg, 0, 1, 0, 0, 0
1215_jpg.rf.826c1de64c23f0c1efec60a2a9f244f7.jpg, 0, 0, 0, 1, 0
bottle-748-_jpg.rf.829dc7b23adc1dd86d80393737dddfca.jpg, 0, 0, 1, 0, 0
IMG_20191229_135638_jpg.rf.828fe5394966ea03421ff89eff6f88f7.jpg, 1, 0, 1, 0, 0
30_jpg.rf.82ab2a49b0f68dfb9f8f3bf51b74d217.jpg, 1, 0, 0, 0, 0
IMG_0759_Original_jpeg_jpg.rf.82bd438cc32c9f27b3606bb8a1b3f720.jpg, 1, 0, 0, 0, 0
KakaoTalk_20231012_150116279_11_jpg.rf.826ae256c8eb4769a4a14c7623286c3c.jpg, 0, 0, 1, 0, 0
9_jpg.rf.8302eb61b8620f97b60facb84bd6e8b0.jpg, 1, 0, 0, 0, 0
0c1637ff1f8e4495d38af0100794767f_jpg.rf.830468fd38d8cc17328315c11ea3c617.jpg, 0, 0, 0, 0, 1
100002_jpg.rf.830165e9153ffe0206d00e66b5ff0fcb.jpg, 0, 0, 1, 0, 0
IMG_20231108_131052_jpg.rf.82e14bef9d16809760ebca9fb4ff9dc7.jpg, 0, 1, 0, 0, 0
IMG_0210_JPG_jpg.rf.830da0a87d325905f1663043cea33487.jpg, 1, 0, 0, 0, 0
IMG_0217_JPG_jpg.rf.831310c39b190c85c30de6cf4e1befb0.jpg, 1, 0, 0, 0, 0
19_jpg.rf.8316970ead8b7c08dcedecb74300ea2e.jpg, 1, 0, 0, 0, 0
IMG_0070_JPG_jpg.rf.830845861211ec112bb261ae55bdfb44.jpg, 1, 0, 0, 0, 0
20220205_152151_jpg.rf.833021a1c03e67a204261873c96f6919.jpg, 0, 1, 0, 0, 0
IMG_0105_JPG_jpg.rf.8340212ed42bcf4ba51767cb587c7a79.jpg, 1, 0, 0, 0, 0
IMG_9320_jpg.rf.83266933ac04fd3f1d9886ad42116b7b.jpg, 1, 0, 0, 0, 0
1008_jpg.rf.8325fa515c8ba159a0e2506809077ad0.jpg, 0, 1, 0, 0, 0
IMG_20231024_112023_jpg.rf.8345ed23e309bca6827b480854908e6d.jpg, 0, 1, 0, 0, 0
IMG_0066_JPG_jpg.rf.834eca8e24f6b05867e95d48daf1fc79.jpg, 1, 0, 0, 0, 0
IMG_9302_jpg.rf.830ce920272a342ca423ce018b362cfb.jpg, 1, 0, 0, 0, 0
20220216_180939_jpg.rf.83570e9abe46d103cb189b3fa253fb55.jpg, 0, 1, 0, 0, 0
Plastico_322_jpg.rf.836d676311a24540cd12ea67fe2c0e1a.jpg, 0, 0, 1, 0, 0
20220205_150555_jpg.rf.83572c50fe08c4ef76b0737cbb4cf4ee.jpg, 0, 1, 0, 0, 0
41OVoyucM3L-_AC__jpg.rf.836fb5ce94352c2815a471994a6b3881.jpg, 1, 0, 0, 0, 0
IMG_0778_Original_jpeg_jpg.rf.8370c4968ad7d77e73c023b85e37fc9a.jpg, 1, 0, 0, 0, 0
IMG_0753_Original_jpeg_jpg.rf.83d7e9d67cc8365a58a12a507bc19197.jpg, 1, 0, 0, 0, 0
jerrican-hydrocarbures-eco-norme-07530005-07530005_jpg.rf.83baf3e9489b648fc4bfe2d299cbb297.jpg, 1, 0, 0, 0, 0
IMG_20231108_131243_jpg.rf.83b6fc46e39f169da0a75083a6727b03.jpg, 0, 0, 0, 1, 0
-17_jpg.rf.83dd697b68731010f2d6b9308361010f.jpg, 0, 0, 0, 1, 0
IMG_0139_JPG_jpg.rf.83e5d82cf0eb2b84e48d039b9d2a2715.jpg, 1, 0, 0, 0, 0
-_20230525_113543_jpg.rf.83ebdfac1bc8e3e699508473f8cfd8bd.jpg, 0, 0, 0, 1, 0
IMG_9381_jpg.rf.83f1574953b033ed5b732216e53965d4.jpg, 1, 0, 0, 0, 0
IMG_0129_JPG_jpg.rf.83f53e74f7a0290ffaa2325133442387.jpg, 1, 0, 0, 0, 0
IMG_0136_JPG_jpg.rf.844e1863974eba4e61267ebd6ae5c01d.jpg, 1, 0, 0, 0, 0
IMG_0191_JPG_jpg.rf.844b271c48c8904f28270d9d965a544c.jpg, 1, 0, 0, 0, 0
20220216_181458_jpg.rf.845148ee05982324821d0aab9fec4e20.jpg, 0, 1, 0, 0, 0
20220216_214647_jpg.rf.8477c01422822c15322b0667746bfa78.jpg, 0, 0, 0, 1, 0
IMG_1865_JPG_jpg.rf.847e918d41861d3cb9f3197ebffcaac5.jpg, 1, 0, 0, 0, 0
IMG_20191229_142203_jpg.rf.8470fbf57343b2746769a98bdcbb252e.jpg, 1, 0, 0, 0, 0
20220205_151912_jpg.rf.844ae645bfcafb2f63a225a2cce6cd3d.jpg, 0, 1, 0, 0, 0
20220216_181404_jpg.rf.848725942cab3df62e37bc4438fb12dd.jpg, 0, 1, 0, 0, 0
IMG_0178_JPG_jpg.rf.8481ca8afc4d74958fe4e402b69219fb.jpg, 1, 0, 0, 0, 0
15_jpg.rf.84a7bda5e40cca5147a38ecb4d93362f.jpg, 0, 0, 0, 0, 1
IMG_0141_JPG_jpg.rf.84aa7c6b2d59401b34c83f9b7b2db12b.jpg, 1, 0, 0, 0, 0
20220216_181628_jpg.rf.84da93236238efd84846dfca9f2cf4a0.jpg, 0, 1, 0, 0, 0
-2_jpg.rf.84ca209b9dccc1862019cd64dfefbe47.jpg, 0, 0, 0, 1, 0
IMG_20231108_131231_jpg.rf.84cb2a3ce3674d3e4ffb2245d82ef7d5.jpg, 0, 0, 0, 1, 0
p13_jpg.rf.84f3a7c499cdf0f51997d50a15143c8c.jpg, 0, 0, 1, 0, 0
300053_jpg.rf.84dfbbaa1b17bbd4965511ef2642007c.jpg, 0, 0, 1, 0, 0
20210813_010335_jpg.rf.84fbac0d29b4628c6a511610352bba8d.jpg, 0, 0, 1, 0, 0
KakaoTalk_20230423_132117753_16_jpg.rf.8540bf2bed64484e0bd9af685f739ed4.jpg, 0, 0, 1, 0, 0
12_jpg.rf.856b85e2efec9096c81b7f0513641b95.jpg, 1, 0, 0, 0, 0
20220205_150315_jpg.rf.856f56c233f2cf2294cdd12ec831e521.jpg, 0, 1, 0, 0, 0
e9de0d8d37acdd4e77957b3e50b23b0c_jpg.rf.8578c3e1dcb52ec2e8c61029b585248a.jpg, 0, 1, 0, 0, 0
205_jpg.rf.8588cf0e345bc6c8ba379ebad842a5c7.jpg, 0, 0, 0, 1, 0
0225013138_jpg.rf.85734e6dc28215fe78743f67ec5d907f.jpg, 0, 0, 1, 0, 0
20220216_214714_jpg.rf.8507be28074c3659aa735d7551a794d2.jpg, 0, 0, 0, 1, 0
WhatsApp-Image-2022-01-24-at-3-32-03-PM_jpeg_jpg.rf.859d81e474a221e261690799b672dd4b.jpg, 0, 0, 0, 1, 0
165_jpg.rf.858c73d9d3e63c7e5bf10e5595db010b.jpg, 0, 0, 0, 1, 0
16_jpg.rf.859101fc8b156eb0aab938d8ad4ed104.jpg, 1, 0, 0, 0, 0
20220216_181618_jpg.rf.859e2b53d246f65e1d975a3acfdff40d.jpg, 0, 1, 0, 0, 0
IMG_3006_JPG_jpg.rf.85ba3a9af599980281934aad44d15472.jpg, 0, 0, 0, 1, 0
20220216_181034_jpg.rf.1f5b725771d75c31cdd3003f5655e59e.jpg, 0, 1, 0, 0, 0
IMG_2952_JPG_jpg.rf.1f593b75f367eb1c76ab8ec0ff400f9e.jpg, 0, 0, 0, 1, 0
184_jpg.rf.1ff5678ebfb899da66031ae10b177f60.jpg, 0, 0, 0, 1, 0
IMG_1914_JPG_jpg.rf.1f6ca818475674f135732bf0b4a79989.jpg, 1, 0, 0, 0, 0
20220205_150140_jpg.rf.2057c0055a3a758af32fd64e58bf2cea.jpg, 0, 1, 0, 0, 0
images_jpeg_jpg.rf.1ff687c348b6d9070d6af32c9d993d44.jpg, 0, 0, 0, 0, 1
b55f98bb713b25c301e15c1d8a543475_jpg.rf.1f781cd741b15b31a126a4c2223d73a4.jpg, 0, 0, 0, 0, 1
s-l300_jpg.rf.204683dbeb75c91a3993fcdde572a8e4.jpg, 1, 0, 0, 0, 0
IMG_1814_JPG_jpg.rf.1fad5533da23e68ac9325d2335bd71c7.jpg, 1, 0, 0, 0, 0
KakaoTalk_20231012_150116279_06_jpg.rf.1f6f8fb2ac8963fda3e8d764488545dd.jpg, 0, 0, 1, 0, 0
02_03_2020_14_48_25-1-_jpeg_jpg.rf.1fd375ab4be495b2b3bc8d78bd1601ad.jpg, 0, 0, 1, 0, 0
20220216_214652_jpg.rf.2017b2ec4582975c50cb0176a3f2ea8a.jpg, 0, 0, 0, 1, 0
20220216_181729_jpg.rf.200ed53ca0d248393429a0a20e773727.jpg, 0, 1, 0, 0, 0
plastic298_jpg.rf.1f69420492bfc794f4fb4bb6cdf563bf.jpg, 0, 0, 1, 0, 0
IMG_2950_JPG_jpg.rf.1fa17062bb7b848a4fee36a0b50121b7.jpg, 0, 0, 0, 1, 0
jerrican-essence-remplissage_jpeg_jpg.rf.1ff11f9271df017b7debfd6273a2b176.jpg, 1, 0, 0, 0, 0
20220216_175150_jpg.rf.1fb0aabda3f172ca169b77dcdaae770c.jpg, 0, 1, 0, 0, 0
istockphoto-1698506302-612x612_jpg.rf.200d31335d756ce1ef8bbf4edcb3f4cc.jpg, 0, 0, 0, 0, 1
1380050da10f75295631031cad516e73_jpg.rf.1fac477e42c1f07f9c0dad6c27f30354.jpg, 1, 0, 0, 1, 0
plastic373_jpg.rf.1fe73c6b6bd0e2935a81f4280cb8e9b0.jpg, 1, 0, 1, 0, 0
20220205_151612_jpg.rf.200a902f8280c66b06a4774daaf997ca.jpg, 0, 1, 0, 0, 0
20220205_150614_jpg.rf.200897cfc1b37b3730a9c6053578a93e.jpg, 0, 1, 0, 0, 0
20220218_183113_jpg.rf.1f883112f0f0f3645919336a7b124756.jpg, 0, 1, 0, 0, 0
159_jpg.rf.2056302f5b1d64975ee812ec91ffac2c.jpg, 0, 0, 0, 1, 0
IMG_0059_JPG_jpg.rf.206f8f1aa12ef5c6ad13d05db2ad8fe8.jpg, 1, 0, 0, 0, 0
0225012335_jpg.rf.2068a7caa209ec49f3320ff9c8ae4843.jpg, 0, 0, 1, 0, 0
IMG_1993_JPG_jpg.rf.206bf5c9748e9870d5ff471545d027bc.jpg, 1, 0, 0, 0, 0
20220216_181919_jpg.rf.1f98b9a388e4227adb00a740d8201fef.jpg, 0, 1, 0, 0, 0
151_jpg.rf.206a8285da8abc2f1de3c934bc854c30.jpg, 0, 0, 0, 1, 0
20220205_151912_jpg.rf.207c2215a9ba55c2163022ae19675015.jpg, 0, 1, 0, 0, 0
IMG_9328_jpg.rf.20a468f7baf564b509019b4ab0f4f863.jpg, 1, 0, 0, 0, 0
20220216_214611_jpg.rf.20a4c74744baa5e6dae604fc2eb1c80c.jpg, 0, 0, 0, 1, 0
20220205_152246_jpg.rf.2088f9513a67f8ceff470f69aaee764d.jpg, 0, 1, 0, 0, 0
IMG_20231024_112022_jpg.rf.20af48ac0d1fb5a8678798442e50b2a4.jpg, 0, 1, 0, 0, 0
20220216_214514_jpg.rf.20b7e7f5542fed5f624447edb6410e4a.jpg, 0, 0, 0, 1, 0
153_jpg.rf.20c4a051c3c7b91994527a86d8a1ba26.jpg, 0, 0, 0, 1, 0
00000014_jpg.rf.20cdb4e4c630443bb48efa7515660d44.jpg, 0, 1, 0, 0, 0
IMG_20231024_112201_jpg.rf.20e2467990d946b3660f764711e122fa.jpg, 0, 1, 0, 0, 0
IMG_1775_JPG_jpg.rf.2142cf096c71ca716256d2348ee2aebf.jpg, 1, 0, 0, 0, 0
1226_jpg.rf.2133c7dd6baefa79e10d8ceead71cfbf.jpg, 0, 0, 0, 1, 0
IMG_1889_JPG_jpg.rf.2108713ccf1b97c1cefe7818a249225b.jpg, 1, 0, 0, 0, 0
141_12105615_1-thumb_max_jpg.rf.2154e8a870449d59cd55efe5f3827641.jpg, 1, 0, 0, 0, 0
PET633_jpg.rf.214fb4123df7a82a93a06b20e5460c9c.jpg, 0, 0, 1, 0, 0
151_jpg.rf.2159308ec251115f0675154b6b3bb205.jpg, 0, 0, 0, 1, 0
20220216_181210_jpg.rf.215002542f8ce4ee694b3ab618263041.jpg, 0, 1, 0, 0, 0
20220216_173901_jpg.rf.2160bb236ffad400712356c61ddafc4c.jpg, 0, 1, 0, 0, 0
169_png_jpg.rf.216bbdb03d91d08feb7974377fbdf03d.jpg, 0, 0, 0, 1, 0
sampah-plastik-4_jpg.rf.216777ae6af3c3e8f2ec423135e9883c.jpg, 1, 0, 1, 0, 0
IMG_20231108_131220_jpg.rf.2173d1ada5217bb053681501264bfa8e.jpg, 0, 0, 0, 1, 0
plasticbottle-3-_jpg.rf.2174c3ce61eadbcf17015f94210f0fcc.jpg, 0, 0, 1, 0, 0
1130_jpg.rf.21ac46be499b5780c9c71f00c59b2b18.jpg, 0, 0, 0, 1, 0
PET1-011_jpg.rf.2187f61800cfbdd00925f9a595e34375.jpg, 0, 0, 1, 0, 0
IMG_0733_Original_jpeg_jpg.rf.21b6a1a99b139216358de8b4e6600a1b.jpg, 1, 0, 0, 0, 0
IMG_9371_jpg.rf.21d59515220a274ea89f791a5ccc775e.jpg, 1, 0, 0, 0, 0
20220205_150039_jpg.rf.21d11fb647812e62c6b45ffab25d2934.jpg, 0, 1, 0, 0, 0
20220216_181900_jpg.rf.21e161cccce68e674d0472578a272ec9.jpg, 0, 1, 0, 0, 0
IMG_20231109_143105_1_jpg.rf.21fbf5437a6480c77c8004dc29e0f52c.jpg, 0, 0, 0, 1, 0
IMG_0298_JPG_jpg.rf.21cace18109dfc26413625949dff948a.jpg, 1, 0, 0, 0, 0
20220216_215005_jpg.rf.21fb0a162d3dd4c49559fb5996be5b03.jpg, 0, 0, 0, 1, 0
IMG_20231108_131114_jpg.rf.21ff1d7caffc6345b3c9bab89c433d02.jpg, 0, 1, 0, 0, 0
KakaoTalk_20230423_132117753_03_jpg.rf.22067453175075ac6a926b5e9943f9f1.jpg, 0, 0, 1, 0, 0
IMG_1914_JPG_jpg.rf.22292a66db6dd2525c60ee9977e23f38.jpg, 1, 0, 0, 0, 0
-75_jpg.rf.22232b49104d963de44442642af7b98e.jpg, 0, 0, 1, 0, 0
0225090033_jpg.rf.221bc70b47881a51a50f4b6dcad92c18.jpg, 0, 0, 1, 0, 0
818bb13cc0b157a08e7cf838ddfa8505_jpg.rf.2222e45a3218cffac14b6ff02445acb8.jpg, 0, 0, 0, 0, 1
IMG_20231024_112102_jpg.rf.222aa63ac3da44641b2a47d43233b764.jpg, 0, 1, 0, 0, 0
20220216_214823_jpg.rf.22588c23eef9df8c4a41c34186f84ed3.jpg, 0, 0, 0, 1, 0
plastic36_jpg.rf.22492cea6e96619e1dfb6cd965841ce0.jpg, 0, 0, 1, 0, 0
bc82e25d431affab3b7fe45ef83c7058_jpg.rf.226c4379d2e26b685bd66a0170960420.jpg, 1, 0, 1, 0, 0
20220205_151618_jpg.rf.2263aaf1da25a4160b61ad7c0b07c5a7.jpg, 0, 1, 0, 0, 0
20210813_010152_jpg.rf.227dd9262530612bbf0c7676f226214a.jpg, 0, 0, 1, 0, 0
